1.700000000000000000e+01 8.853964600151106312e-01 2.627087707519531250e+02 2.538369293212890625e+02 1.443931961059570312e+01
1.800000000000000000e+01 8.853964600151106312e-01 2.661958007812500000e+02 2.573315734863281250e+02 1.467162704467773438e+01
1.900000000000000000e+01 8.853964600151106312e-01 2.746947326660156250e+02 2.654240722656250000e+02 1.515844345092773438e+01
2.000000000000000000e+01 8.853964600151106312e-01 2.767956542968750000e+02 2.680715026855468750e+02 1.530955219268798828e+01
2.100000000000000000e+01 8.853964600151106312e-01 2.679308471679687500e+02 2.600580749511718750e+02 1.485233688354492188e+01
2.200000000000000000e+01 8.853964600151106312e-01 2.718843383789062500e+02 2.633638000488281250e+02 1.507041168212890625e+01
2.300000000000000000e+01 8.853964600151106312e-01 2.725833129882812500e+02 2.643994750976562500e+02 1.509487247467041016e+01
2.400000000000000000e+01 8.853964600151106312e-01 2.719910278320312500e+02 2.640295715332031250e+02 1.506577014923095703e+01
2.500000000000000000e+01 8.853964600151106312e-01 2.724403991699218750e+02 2.644519653320312500e+02 1.507563686370849609e+01
2.600000000000000000e+01 8.853964600151106312e-01 2.802178039550781250e+02 2.721108703613281250e+02 1.556971549987792969e+01
2.700000000000000000e+01 8.853964600151106312e-01 2.858121948242187500e+02 2.774016723632812500e+02 1.595442867279052734e+01
2.800000000000000000e+01 8.853964600151106312e-01 2.844060058593750000e+02 2.761652221679687500e+02 1.591165161132812500e+01
2.900000000000000000e+01 8.853964600151106312e-01 2.839048767089843750e+02 2.760090332031250000e+02 1.587908935546875000e+01
3.000000000000000000e+01 8.853964600151106312e-01 2.863794250488281250e+02 2.784309082031250000e+02 1.602153015136718750e+01
3.100000000000000000e+01 8.853964600151106312e-01 2.912914733886718750e+02 2.832577819824218750e+02 1.630964660644531250e+01
3.200000000000000000e+01 8.853964600151106312e-01 2.884737548828125000e+02 2.810359802246093750e+02 1.604025650024414062e+01
3.300000000000000000e+01 8.853964600151106312e-01 2.878643798828125000e+02 2.806210632324218750e+02 1.599823951721191406e+01
3.400000000000000000e+01 8.853964600151106312e-01 2.813775329589843750e+02 2.744760437011718750e+02 1.565823745727539062e+01
3.500000000000000000e+01 8.853964600151106312e-01 2.799876098632812500e+02 2.730834350585937500e+02 1.560091018676757812e+01
3.600000000000000000e+01 8.853964600151106312e-01 2.787334289550781250e+02 2.718112792968750000e+02 1.550697803497314453e+01
3.700000000000000000e+01 8.853964600151106312e-01 2.783511047363281250e+02 2.712366638183593750e+02 1.552031898498535156e+01
3.800000000000000000e+01 8.853964600151106312e-01 2.651610107421875000e+02 2.582537231445312500e+02 1.477929878234863281e+01
3.900000000000000000e+01 8.853964600151106312e-01 2.664898986816406250e+02 2.593547668457031250e+02 1.488839530944824219e+01
4.000000000000000000e+01 8.853964600151106312e-01 2.702096252441406250e+02 2.624214477539062500e+02 1.508118915557861328e+01
4.100000000000000000e+01 8.853964600151106312e-01 2.694438781738281250e+02 2.617354736328125000e+02 1.500420570373535156e+01
4.200000000000000000e+01 8.853964600151106312e-01 2.615577697753906250e+02 2.540089721679687500e+02 1.456507873535156250e+01
4.300000000000000000e+01 8.853964600151106312e-01 2.505413818359375000e+02 2.436104736328125000e+02 1.392792701721191406e+01
4.400000000000000000e+01 8.853964600151106312e-01 2.485774230957031250e+02 2.418033752441406250e+02 1.379330348968505859e+01
4.500000000000000000e+01 8.853964600151106312e-01 2.491370849609375000e+02 2.423313903808593750e+02 1.385450649261474609e+01
4.600000000000000000e+01 8.853964600151106312e-01 2.450971221923828125e+02 2.384668273925781250e+02 1.362974834442138672e+01
4.700000000000000000e+01 8.853964600151106312e-01 2.599450073242187500e+02 2.531281890869140625e+02 1.444032955169677734e+01
4.800000000000000000e+01 8.853964600151106312e-01 2.534413452148437500e+02 2.467995910644531250e+02 1.404253768920898438e+01
4.900000000000000000e+01 8.853964600151106312e-01 2.556178588867187500e+02 2.484608154296875000e+02 1.420196533203125000e+01
5.000000000000000000e+01 8.853964600151106312e-01 2.596289062500000000e+02 2.528354339599609375e+02 1.445618629455566406e+01
5.100000000000000000e+01 8.853964600151106312e-01 2.674637451171875000e+02 2.602094116210937500e+02 1.482525348663330078e+01
5.200000000000000000e+01 8.853964600151106312e-01 2.666792907714843750e+02 2.595349121093750000e+02 1.479491996765136719e+01
5.300000000000000000e+01 8.853964600151106312e-01 2.717692260742187500e+02 2.647264404296875000e+02 1.507242012023925781e+01
5.400000000000000000e+01 8.853964600151106312e-01 2.765357055664062500e+02 2.693498840332031250e+02 1.540562057495117188e+01
5.500000000000000000e+01 8.853964600151106312e-01 2.765560302734375000e+02 2.689979858398437500e+02 1.541553020477294922e+01
5.600000000000000000e+01 8.853964600151106312e-01 2.746279907226562500e+02 2.673427734375000000e+02 1.534502029418945312e+01
5.700000000000000000e+01 8.853964600151106312e-01 2.768146667480468750e+02 2.699242248535156250e+02 1.546024799346923828e+01
5.800000000000000000e+01 8.853964600151106312e-01 2.860502624511718750e+02 2.791491394042968750e+02 1.593185329437255859e+01
5.900000000000000000e+01 8.853964600151106312e-01 2.870887451171875000e+02 2.798771667480468750e+02 1.589698886871337891e+01
6.000000000000000000e+01 8.853964600151106312e-01 2.893640747070312500e+02 2.822676391601562500e+02 1.603959274291992188e+01
6.100000000000000000e+01 8.853964600151106312e-01 2.822707519531250000e+02 2.741809082031250000e+02 1.558013725280761719e+01
6.200000000000000000e+01 8.853964600151106312e-01 2.886142578125000000e+02 2.813506469726562500e+02 1.592873191833496094e+01
6.300000000000000000e+01 8.853964600151106312e-01 2.895906066894531250e+02 2.823161010742187500e+02 1.599447059631347656e+01
6.400000000000000000e+01 8.853964600151106312e-01 2.905348510742187500e+02 2.831793823242187500e+02 1.612602233886718750e+01
6.500000000000000000e+01 8.853964600151106312e-01 2.921085510253906250e+02 2.858215942382812500e+02 1.625180053710937500e+01
6.600000000000000000e+01 8.853964600151106312e-01 2.933680114746093750e+02 2.858207092285156250e+02 1.627193450927734375e+01
6.700000000000000000e+01 8.853964600151106312e-01 2.950598449707031250e+02 2.877167968750000000e+02 1.635988807678222656e+01
6.800000000000000000e+01 8.853964600151106312e-01 2.856735229492187500e+02 2.785516357421875000e+02 1.581568431854248047e+01
6.900000000000000000e+01 8.853964600151106312e-01 2.886453247070312500e+02 2.817232666015625000e+02 1.601228141784667969e+01
7.000000000000000000e+01 8.853964600151106312e-01 2.836598815917968750e+02 2.770890197753906250e+02 1.573857879638671875e+01
7.100000000000000000e+01 8.853964600151106312e-01 2.932820434570312500e+02 2.863441162109375000e+02 1.622412872314453125e+01
7.200000000000000000e+01 8.853964600151106312e-01 2.964263305664062500e+02 2.895696411132812500e+02 1.635203933715820312e+01
7.300000000000000000e+01 8.853964600151106312e-01 2.865632934570312500e+02 2.800603942871093750e+02 1.580779266357421875e+01
7.400000000000000000e+01 8.853964600151106312e-01 2.824334716796875000e+02 2.760850524902343750e+02 1.561128807067871094e+01
7.500000000000000000e+01 8.853964600151106312e-01 2.739577331542968750e+02 2.682425842285156250e+02 1.519252777099609375e+01
7.600000000000000000e+01 8.853964600151106312e-01 2.674770507812500000e+02 2.619514770507812500e+02 1.483973693847656250e+01
7.700000000000000000e+01 8.853964600151106312e-01 2.688966064453125000e+02 2.635426635742187500e+02 1.487864112854003906e+01
7.800000000000000000e+01 8.853964600151106312e-01 2.669862670898437500e+02 2.616318359375000000e+02 1.478223323822021484e+01
7.900000000000000000e+01 8.853964600151106312e-01 2.718010559082031250e+02 2.666352233886718750e+02 1.507563114166259766e+01
8.000000000000000000e+01 8.853964600151106312e-01 2.697215881347656250e+02 2.646505126953125000e+02 1.497727394104003906e+01
8.100000000000000000e+01 8.853964600151106312e-01 2.646275024414062500e+02 2.595112609863281250e+02 1.468000793457031250e+01
8.200000000000000000e+01 8.853964600151106312e-01 2.637892456054687500e+02 2.590826416015625000e+02 1.464672279357910156e+01
8.300000000000000000e+01 8.853964600151106312e-01 2.657611389160156250e+02 2.614040832519531250e+02 1.478883266448974609e+01
8.400000000000000000e+01 8.853964600151106312e-01 2.748478698730468750e+02 2.705445251464843750e+02 1.530122566223144531e+01
8.500000000000000000e+01 8.853964600151106312e-01 2.703638000488281250e+02 2.665874938964843750e+02 1.507717514038085938e+01
8.600000000000000000e+01 8.853964600151106312e-01 2.731109008789062500e+02 2.689059448242187500e+02 1.522340869903564453e+01
8.700000000000000000e+01 8.853964600151106312e-01 2.750558776855468750e+02 2.708603210449218750e+02 1.532167053222656250e+01
8.800000000000000000e+01 8.853964600151106312e-01 2.734299011230468750e+02 2.692400207519531250e+02 1.520950222015380859e+01
8.900000000000000000e+01 8.853964600151106312e-01 2.771015625000000000e+02 2.727369384765625000e+02 1.540242004394531250e+01
9.000000000000000000e+01 8.853964600151106312e-01 2.853739929199218750e+02 2.813239440917968750e+02 1.585722160339355469e+01
9.100000000000000000e+01 8.853964600151106312e-01 2.922484741210937500e+02 2.881652832031250000e+02 1.623901176452636719e+01
9.200000000000000000e+01 8.853964600151106312e-01 2.934484252929687500e+02 2.895476684570312500e+02 1.631447029113769531e+01
9.300000000000000000e+01 8.853964600151106312e-01 2.967681274414062500e+02 2.930073242187500000e+02 1.650727653503417969e+01
9.400000000000000000e+01 8.853964600151106312e-01 2.947799987792968750e+02 2.912830200195312500e+02 1.640058708190917969e+01
9.500000000000000000e+01 8.853964600151106312e-01 3.063333740234375000e+02 3.026519775390625000e+02 1.696612167358398438e+01
9.600000000000000000e+01 8.853964600151106312e-01 3.054453430175781250e+02 3.020138854980468750e+02 1.693323135375976562e+01
9.700000000000000000e+01 8.853964600151106312e-01 3.059530029296875000e+02 3.024891052246093750e+02 1.694908523559570312e+01
9.800000000000000000e+01 8.853964600151106312e-01 2.955342407226562500e+02 2.925819091796875000e+02 1.637915420532226562e+01
9.900000000000000000e+01 8.853964600151106312e-01 2.943020935058593750e+02 2.912820739746093750e+02 1.630255126953125000e+01
1.000000000000000000e+02 8.853964600151106312e-01 2.936260681152343750e+02 2.903938903808593750e+02 1.626078414916992188e+01
1.010000000000000000e+02 8.853964600151106312e-01 2.905258483886718750e+02 2.872638244628906250e+02 1.609502601623535156e+01
1.020000000000000000e+02 8.853964600151106312e-01 2.796454162597656250e+02 2.763311462402343750e+02 1.551426601409912109e+01
1.030000000000000000e+02 8.853964600151106312e-01 2.803107604980468750e+02 2.769154663085937500e+02 1.552132320404052734e+01
1.040000000000000000e+02 8.853964600151106312e-01 2.805612487792968750e+02 2.768103637695312500e+02 1.554315757751464844e+01
1.050000000000000000e+02 8.853964600151106312e-01 2.781304931640625000e+02 2.745168151855468750e+02 1.540832042694091797e+01
1.060000000000000000e+02 8.853964600151106312e-01 2.697390136718750000e+02 2.662823486328125000e+02 1.494564533233642578e+01
1.070000000000000000e+02 8.853964600151106312e-01 2.602923278808593750e+02 2.573225708007812500e+02 1.447232341766357422e+01
1.080000000000000000e+02 8.853964600151106312e-01 2.556215209960937500e+02 2.527874755859375000e+02 1.423880100250244141e+01
1.090000000000000000e+02 8.853964600151106312e-01 2.547751770019531250e+02 2.520099487304687500e+02 1.421397399902343750e+01
1.100000000000000000e+02 8.853964600151106312e-01 2.530800018310546875e+02 2.504530639648437500e+02 1.407584857940673828e+01
1.110000000000000000e+02 8.853964600151106312e-01 2.656710510253906250e+02 2.629121398925781250e+02 1.487409019470214844e+01
1.120000000000000000e+02 8.853964600151106312e-01 2.593196411132812500e+02 2.569221801757812500e+02 1.455587005615234375e+01
1.130000000000000000e+02 8.853964600151106312e-01 2.566930236816406250e+02 2.542818145751953125e+02 1.436668205261230469e+01
1.140000000000000000e+02 8.853964600151106312e-01 2.620624389648437500e+02 2.596734924316406250e+02 1.466972351074218750e+01
1.150000000000000000e+02 8.853964600151106312e-01 2.708831176757812500e+02 2.679985656738281250e+02 1.508025360107421875e+01
1.160000000000000000e+02 8.853964600151106312e-01 2.738366394042968750e+02 2.710513000488281250e+02 1.524458694458007812e+01
1.170000000000000000e+02 8.853964600151106312e-01 2.770179443359375000e+02 2.743688659667968750e+02 1.542556571960449219e+01
1.180000000000000000e+02 8.853964600151106312e-01 2.809485168457031250e+02 2.783453369140625000e+02 1.567312526702880859e+01
1.190000000000000000e+02 8.853964600151106312e-01 2.785067749023437500e+02 2.759960327148437500e+02 1.553219604492187500e+01
1.200000000000000000e+02 8.853964600151106312e-01 2.739589843750000000e+02 2.717390136718750000e+02 1.530789947509765625e+01
1.210000000000000000e+02 8.853964600151106312e-01 2.779103698730468750e+02 2.758101501464843750e+02 1.553171348571777344e+01
1.220000000000000000e+02 8.853964600151106312e-01 2.845764465332031250e+02 2.824857177734375000e+02 1.588892936706542969e+01
1.230000000000000000e+02 8.853964600151106312e-01 2.827582092285156250e+02 2.805245666503906250e+02 1.574717998504638672e+01
1.240000000000000000e+02 8.853964600151106312e-01 2.866734924316406250e+02 2.845143432617187500e+02 1.601668167114257812e+01
1.250000000000000000e+02 8.853964600151106312e-01 2.797932739257812500e+02 2.766198425292968750e+02 1.556592750549316406e+01
1.260000000000000000e+02 8.853964600151106312e-01 2.846082763671875000e+02 2.822031250000000000e+02 1.587453937530517578e+01
1.270000000000000000e+02 8.853964600151106312e-01 2.857529602050781250e+02 2.834139404296875000e+02 1.591307830810546875e+01
1.280000000000000000e+02 8.853964600151106312e-01 2.796776428222656250e+02 2.778928833007812500e+02 1.565643310546875000e+01
1.290000000000000000e+02 8.853964600151106312e-01 2.808352966308593750e+02 2.803321533203125000e+02 1.580987358093261719e+01
1.300000000000000000e+02 8.853964600151106312e-01 2.825538635253906250e+02 2.808353576660156250e+02 1.583253860473632812e+01
1.310000000000000000e+02 8.853964600151106312e-01 2.863984375000000000e+02 2.845538024902343750e+02 1.601118087768554688e+01
1.320000000000000000e+02 8.853964600151106312e-01 2.786198120117187500e+02 2.770810852050781250e+02 1.547088623046875000e+01
1.330000000000000000e+02 8.853964600151106312e-01 2.842958374023437500e+02 2.827444763183593750e+02 1.580969429016113281e+01
1.340000000000000000e+02 8.853964600151106312e-01 2.813213806152343750e+02 2.800469055175781250e+02 1.566094493865966797e+01
1.350000000000000000e+02 8.853964600151106312e-01 2.895934143066406250e+02 2.882291564941406250e+02 1.611433601379394531e+01
1.360000000000000000e+02 8.853964600151106312e-01 2.931921691894531250e+02 2.917405090332031250e+02 1.628732872009277344e+01
1.370000000000000000e+02 8.853964600151106312e-01 2.875936889648437500e+02 2.860498046875000000e+02 1.597430419921875000e+01
1.380000000000000000e+02 8.853964600151106312e-01 2.865374755859375000e+02 2.849600524902343750e+02 1.590367984771728516e+01
1.390000000000000000e+02 8.853964600151106312e-01 2.793012084960937500e+02 2.785179443359375000e+02 1.550314903259277344e+01
1.400000000000000000e+02 8.853964600151106312e-01 2.713648681640625000e+02 2.707424011230468750e+02 1.506541538238525391e+01
1.410000000000000000e+02 8.853964600151106312e-01 2.684000244140625000e+02 2.680086669921875000e+02 1.486997699737548828e+01
1.420000000000000000e+02 8.853964600151106312e-01 2.635226440429687500e+02 2.632363891601562500e+02 1.461627006530761719e+01
1.430000000000000000e+02 8.853964600151106312e-01 2.685086975097656250e+02 2.682399902343750000e+02 1.489349555969238281e+01
1.440000000000000000e+02 8.853964600151106312e-01 2.708049316406250000e+02 2.705745239257812500e+02 1.499872970581054688e+01
1.450000000000000000e+02 8.853964600151106312e-01 2.683114624023437500e+02 2.680058593750000000e+02 1.483122825622558594e+01
1.460000000000000000e+02 8.853964600151106312e-01 2.700547180175781250e+02 2.698948974609375000e+02 1.492345714569091797e+01
1.470000000000000000e+02 8.853964600151106312e-01 2.724896545410156250e+02 2.722300720214843750e+02 1.504338073730468750e+01
1.480000000000000000e+02 8.853964600151106312e-01 2.783922424316406250e+02 2.781267395019531250e+02 1.541784572601318359e+01
1.490000000000000000e+02 8.853964600151106312e-01 2.766890563964843750e+02 2.768136901855468750e+02 1.536148357391357422e+01
1.500000000000000000e+02 8.853964600151106312e-01 2.773677062988281250e+02 2.773515930175781250e+02 1.539103412628173828e+01
1.510000000000000000e+02 1.000000000000000000e+00 2.805849304199218750e+02 2.805849304199218750e+02 1.557454681396484375e+01
1.520000000000000000e+02 1.000000000000000000e+00 2.738127746582031250e+02 2.740975341796875000e+02 1.519378662109375000e+01
1.530000000000000000e+02 1.000000000000000000e+00 2.799024047851562500e+02 2.789510803222656250e+02 1.542654895782470703e+01
1.540000000000000000e+02 1.000000000000000000e+00 2.857842712402343750e+02 2.849960937500000000e+02 1.577351760864257812e+01
1.550000000000000000e+02 1.000000000000000000e+00 2.903245544433593750e+02 2.901680603027343750e+02 1.605735778808593750e+01
1.560000000000000000e+02 1.000000000000000000e+00 2.896317443847656250e+02 2.891837463378906250e+02 1.605186653137207031e+01
1.570000000000000000e+02 1.000000000000000000e+00 2.900556640625000000e+02 2.893303222656250000e+02 1.609854888916015625e+01
1.580000000000000000e+02 1.000000000000000000e+00 2.893138122558593750e+02 2.885154418945312500e+02 1.602456092834472656e+01
1.590000000000000000e+02 1.000000000000000000e+00 2.990561828613281250e+02 2.987092895507812500e+02 1.656217193603515625e+01
1.600000000000000000e+02 1.000000000000000000e+00 3.036875305175781250e+02 3.021445312500000000e+02 1.672505378723144531e+01
1.610000000000000000e+02 1.000000000000000000e+00 3.044803466796875000e+02 3.026794433593750000e+02 1.674419784545898438e+01
1.620000000000000000e+02 1.000000000000000000e+00 3.003049316406250000e+02 2.980277099609375000e+02 1.648849105834960938e+01
1.630000000000000000e+02 1.000000000000000000e+00 2.977974243164062500e+02 2.956524658203125000e+02 1.635308265686035156e+01
1.640000000000000000e+02 1.000000000000000000e+00 2.902968750000000000e+02 2.880527038574218750e+02 1.594722270965576172e+01
1.650000000000000000e+02 1.000000000000000000e+00 2.883668212890625000e+02 2.860316772460937500e+02 1.585986423492431641e+01
1.660000000000000000e+02 1.000000000000000000e+00 2.795862731933593750e+02 2.768626098632812500e+02 1.531756687164306641e+01
1.670000000000000000e+02 1.000000000000000000e+00 2.743402709960937500e+02 2.716544189453125000e+02 1.503638362884521484e+01
1.680000000000000000e+02 1.000000000000000000e+00 2.702982482910156250e+02 2.676607666015625000e+02 1.480703544616699219e+01
1.690000000000000000e+02 1.000000000000000000e+00 2.677363281250000000e+02 2.647638244628906250e+02 1.466534233093261719e+01
1.700000000000000000e+02 1.000000000000000000e+00 2.636277465820312500e+02 2.605498657226562500e+02 1.445192050933837891e+01
1.710000000000000000e+02 1.000000000000000000e+00 2.564805297851562500e+02 2.534547424316406250e+02 1.407247161865234375e+01
1.720000000000000000e+02 1.000000000000000000e+00 2.539922180175781250e+02 2.500550689697265625e+02 1.384002304077148438e+01
1.730000000000000000e+02 1.000000000000000000e+00 2.511804046630859375e+02 2.472553100585937500e+02 1.369790363311767578e+01
1.740000000000000000e+02 1.000000000000000000e+00 2.500991210937500000e+02 2.470245361328125000e+02 1.366283416748046875e+01
1.750000000000000000e+02 1.000000000000000000e+00 2.575865478515625000e+02 2.550859527587890625e+02 1.413624668121337891e+01
1.760000000000000000e+02 1.000000000000000000e+00 2.569546508789062500e+02 2.535057373046875000e+02 1.406343078613281250e+01
1.770000000000000000e+02 1.000000000000000000e+00 2.556523132324218750e+02 2.536369781494140625e+02 1.404992389678955078e+01
1.780000000000000000e+02 1.000000000000000000e+00 2.607967224121093750e+02 2.586595458984375000e+02 1.432535552978515625e+01
1.790000000000000000e+02 1.000000000000000000e+00 2.696907348632812500e+02 2.675201110839843750e+02 1.484437561035156250e+01
1.800000000000000000e+02 1.000000000000000000e+00 2.717246093750000000e+02 2.707561645507812500e+02 1.507146358489990234e+01
1.810000000000000000e+02 1.000000000000000000e+00 2.767291870117187500e+02 2.757053833007812500e+02 1.534585285186767578e+01
1.820000000000000000e+02 1.000000000000000000e+00 2.795042724609375000e+02 2.786813049316406250e+02 1.555457115173339844e+01
1.830000000000000000e+02 1.000000000000000000e+00 2.819862365722656250e+02 2.796761779785156250e+02 1.561986064910888672e+01
1.840000000000000000e+02 1.000000000000000000e+00 2.770766906738281250e+02 2.754811096191406250e+02 1.540528011322021484e+01
1.850000000000000000e+02 1.000000000000000000e+00 2.798372192382812500e+02 2.772433166503906250e+02 1.550178337097167969e+01
1.860000000000000000e+02 1.000000000000000000e+00 2.882135620117187500e+02 2.834907531738281250e+02 1.583488082885742188e+01
1.870000000000000000e+02 1.000000000000000000e+00 2.876531372070312500e+02 2.826431579589843750e+02 1.577889347076416016e+01
1.880000000000000000e+02 1.000000000000000000e+00 2.919729309082031250e+02 2.866346435546875000e+02 1.605091857910156250e+01
1.890000000000000000e+02 1.000000000000000000e+00 2.871667480468750000e+02 2.816314086914062500e+02 1.576100158691406250e+01
1.900000000000000000e+02 1.000000000000000000e+00 2.894731750488281250e+02 2.850561523437500000e+02 1.591215801239013672e+01
1.910000000000000000e+02 1.000000000000000000e+00 2.923180236816406250e+02 2.872551879882812500e+02 1.604923439025878906e+01
1.920000000000000000e+02 1.000000000000000000e+00 2.865948486328125000e+02 2.814861450195312500e+02 1.579271793365478516e+01
1.930000000000000000e+02 1.000000000000000000e+00 2.880362243652343750e+02 2.830062255859375000e+02 1.588506126403808594e+01
1.940000000000000000e+02 1.000000000000000000e+00 2.905207824707031250e+02 2.854636535644531250e+02 1.609006881713867188e+01
1.950000000000000000e+02 1.000000000000000000e+00 2.931391296386718750e+02 2.878081054687500000e+02 1.621097183227539062e+01
1.960000000000000000e+02 1.000000000000000000e+00 2.852209472656250000e+02 2.793231506347656250e+02 1.566946411132812500e+01
1.970000000000000000e+02 1.000000000000000000e+00 2.865301513671875000e+02 2.806286315917968750e+02 1.580452156066894531e+01
1.980000000000000000e+02 1.000000000000000000e+00 2.812486267089843750e+02 2.754381713867187500e+02 1.550246524810791016e+01
1.990000000000000000e+02 1.000000000000000000e+00 2.877399291992187500e+02 2.821199951171875000e+02 1.586444759368896484e+01
2.000000000000000000e+02 1.000000000000000000e+00 2.957998352050781250e+02 2.895849304199218750e+02 1.621743583679199219e+01
2.010000000000000000e+02 1.000000000000000000e+00 2.880409545898437500e+02 2.818635864257812500e+02 1.577394866943359375e+01
2.020000000000000000e+02 1.000000000000000000e+00 2.872743225097656250e+02 2.809670715332031250e+02 1.576043128967285156e+01
2.030000000000000000e+02 1.000000000000000000e+00 2.881592102050781250e+02 2.818601684570312500e+02 1.589167022705078125e+01
2.040000000000000000e+02 1.000000000000000000e+00 2.827751159667968750e+02 2.763254394531250000e+02 1.558887863159179688e+01
2.050000000000000000e+02 1.000000000000000000e+00 2.758334350585937500e+02 2.692455749511718750e+02 1.520634174346923828e+01
2.060000000000000000e+02 1.000000000000000000e+00 2.725834960937500000e+02 2.657555847167968750e+02 1.504159164428710938e+01
2.070000000000000000e+02 1.000000000000000000e+00 2.819463500976562500e+02 2.744668579101562500e+02 1.553229331970214844e+01
2.080000000000000000e+02 1.000000000000000000e+00 2.834531555175781250e+02 2.759004821777343750e+02 1.564736938476562500e+01
2.090000000000000000e+02 1.000000000000000000e+00 2.813234558105468750e+02 2.738590698242187500e+02 1.558858299255371094e+01
2.100000000000000000e+02 1.000000000000000000e+00 2.804244995117187500e+02 2.729417114257812500e+02 1.552724647521972656e+01
2.110000000000000000e+02 1.000000000000000000e+00 2.845046081542968750e+02 2.766333618164062500e+02 1.575442981719970703e+01
2.120000000000000000e+02 1.000000000000000000e+00 2.850160217285156250e+02 2.765388183593750000e+02 1.571494102478027344e+01
2.130000000000000000e+02 1.000000000000000000e+00 2.883728637695312500e+02 2.798250122070312500e+02 1.594218444824218750e+01
2.140000000000000000e+02 1.000000000000000000e+00 2.831982116699218750e+02 2.750812988281250000e+02 1.566429615020751953e+01
2.150000000000000000e+02 1.000000000000000000e+00 2.830503540039062500e+02 2.751423645019531250e+02 1.564339065551757812e+01
2.160000000000000000e+02 1.000000000000000000e+00 2.786631164550781250e+02 2.709098510742187500e+02 1.538900566101074219e+01
2.170000000000000000e+02 1.000000000000000000e+00 2.848735961914062500e+02 2.761809692382812500e+02 1.566847515106201172e+01
2.180000000000000000e+02 1.000000000000000000e+00 2.906641845703125000e+02 2.818807067871093750e+02 1.603247261047363281e+01
2.190000000000000000e+02 1.000000000000000000e+00 2.910729675292968750e+02 2.833997192382812500e+02 1.613232231140136719e+01
2.200000000000000000e+02 1.000000000000000000e+00 2.841770629882812500e+02 2.765738525390625000e+02 1.574894905090332031e+01
2.210000000000000000e+02 1.000000000000000000e+00 2.841938781738281250e+02 2.763137512207031250e+02 1.576600933074951172e+01
2.220000000000000000e+02 1.000000000000000000e+00 2.852066040039062500e+02 2.771398925781250000e+02 1.583281898498535156e+01
2.230000000000000000e+02 1.000000000000000000e+00 2.908624572753906250e+02 2.835086669921875000e+02 1.615009689331054688e+01
2.240000000000000000e+02 1.000000000000000000e+00 2.942800292968750000e+02 2.860499877929687500e+02 1.632155609130859375e+01
2.250000000000000000e+02 1.000000000000000000e+00 2.942503356933593750e+02 2.860511474609375000e+02 1.628601264953613281e+01
2.260000000000000000e+02 1.000000000000000000e+00 2.916866455078125000e+02 2.833541259765625000e+02 1.612541198730468750e+01
2.270000000000000000e+02 1.000000000000000000e+00 2.894330749511718750e+02 2.815428161621093750e+02 1.597232913970947266e+01
2.280000000000000000e+02 1.000000000000000000e+00 2.865130310058593750e+02 2.780747375488281250e+02 1.578229904174804688e+01
2.290000000000000000e+02 1.000000000000000000e+00 2.851322937011718750e+02 2.763383789062500000e+02 1.572245216369628906e+01
2.300000000000000000e+02 1.000000000000000000e+00 2.764907531738281250e+02 2.676045837402343750e+02 1.519815921783447266e+01
2.310000000000000000e+02 1.000000000000000000e+00 2.732261352539062500e+02 2.640207214355468750e+02 1.502152633666992188e+01
2.320000000000000000e+02 1.000000000000000000e+00 2.669223327636718750e+02 2.580874938964843750e+02 1.466350746154785156e+01
