2.700000000000000000e+01,2.270286865234375000e+02,2.270286865234375000e+02,2.270286865234375000e+02,2.270286865234375000e+02
2.800000000000000000e+01,2.259117431640625000e+02,2.259117431640625000e+02,2.259117431640625000e+02,2.259117431640625000e+02
2.900000000000000000e+01,2.255136413574218750e+02,2.255136413574218750e+02,2.255136413574218750e+02,2.255136413574218750e+02
3.000000000000000000e+01,2.274792480468750000e+02,2.274792480468750000e+02,2.274792480468750000e+02,2.274792480468750000e+02
3.100000000000000000e+01,2.313810424804687500e+02,2.313810424804687500e+02,2.313810424804687500e+02,2.313810424804687500e+02
3.200000000000000000e+01,2.291428527832031250e+02,2.291428527832031250e+02,2.291428527832031250e+02,2.291428527832031250e+02
3.300000000000000000e+01,2.286588134765625000e+02,2.286588134765625000e+02,2.286588134765625000e+02,2.286588134765625000e+02
3.400000000000000000e+01,2.235061035156250000e+02,2.235061035156250000e+02,2.235061035156250000e+02,2.235061035156250000e+02
3.500000000000000000e+01,2.224020996093750000e+02,2.224020996093750000e+02,2.224020996093750000e+02,2.224020996093750000e+02
3.600000000000000000e+01,2.214058380126953125e+02,2.214058380126953125e+02,2.214058380126953125e+02,2.214058380126953125e+02
3.700000000000000000e+01,2.211021575927734375e+02,2.211021575927734375e+02,2.211021575927734375e+02,2.211021575927734375e+02
3.800000000000000000e+01,2.106248779296875000e+02,2.106248779296875000e+02,2.106248779296875000e+02,2.106248779296875000e+02
3.900000000000000000e+01,2.116804351806640625e+02,2.116804351806640625e+02,2.116804351806640625e+02,2.116804351806640625e+02
4.000000000000000000e+01,2.146351470947265625e+02,2.146351470947265625e+02,2.146351470947265625e+02,2.146351470947265625e+02
4.100000000000000000e+01,2.140269012451171875e+02,2.140269012451171875e+02,2.140269012451171875e+02,2.140269012451171875e+02
4.200000000000000000e+01,2.077627258300781250e+02,2.077627258300781250e+02,2.077627258300781250e+02,2.077627258300781250e+02
4.300000000000000000e+01,1.990121002197265625e+02,1.990121002197265625e+02,1.990121002197265625e+02,1.990121002197265625e+02
4.400000000000000000e+01,1.974520568847656250e+02,1.974520568847656250e+02,1.974520568847656250e+02,1.974520568847656250e+02
4.500000000000000000e+01,1.978966217041015625e+02,1.978966217041015625e+02,1.978966217041015625e+02,1.978966217041015625e+02
4.600000000000000000e+01,1.946875610351562500e+02,1.946875610351562500e+02,1.946875610351562500e+02,1.946875610351562500e+02
4.700000000000000000e+01,2.064816589355468750e+02,2.064816589355468750e+02,2.064816589355468750e+02,2.064816589355468750e+02
4.800000000000000000e+01,2.013156127929687500e+02,2.013156127929687500e+02,2.013156127929687500e+02,2.013156127929687500e+02
4.900000000000000000e+01,2.030444641113281250e+02,2.030444641113281250e+02,2.030444641113281250e+02,2.030444641113281250e+02
5.000000000000000000e+01,2.062305603027343750e+02,2.062305603027343750e+02,2.062305603027343750e+02,2.062305603027343750e+02
5.100000000000000000e+01,2.124540100097656250e+02,2.124540100097656250e+02,2.124540100097656250e+02,2.124540100097656250e+02
5.200000000000000000e+01,2.118309020996093750e+02,2.118309020996093750e+02,2.118309020996093750e+02,2.118309020996093750e+02
5.300000000000000000e+01,2.158739471435546875e+02,2.158739471435546875e+02,2.158739471435546875e+02,2.158739471435546875e+02
5.400000000000000000e+01,2.196601104736328125e+02,2.196601104736328125e+02,2.196601104736328125e+02,2.196601104736328125e+02
5.500000000000000000e+01,2.196762390136718750e+02,2.196762390136718750e+02,2.196762390136718750e+02,2.196762390136718750e+02
5.600000000000000000e+01,2.181447448730468750e+02,2.181447448730468750e+02,2.181447448730468750e+02,2.181447448730468750e+02
5.700000000000000000e+01,2.198816986083984375e+02,2.198816986083984375e+02,2.198816986083984375e+02,2.198816986083984375e+02
5.800000000000000000e+01,2.272178039550781250e+02,2.272178039550781250e+02,2.272178039550781250e+02,2.272178039550781250e+02
5.900000000000000000e+01,2.280427093505859375e+02,2.280427093505859375e+02,2.280427093505859375e+02,2.280427093505859375e+02
6.000000000000000000e+01,2.298500671386718750e+02,2.298500671386718750e+02,2.298500671386718750e+02,2.298500671386718750e+02
6.100000000000000000e+01,2.242156066894531250e+02,2.242156066894531250e+02,2.242156066894531250e+02,2.242156066894531250e+02
6.200000000000000000e+01,2.292544403076171875e+02,2.292544403076171875e+02,2.292544403076171875e+02,2.292544403076171875e+02
6.300000000000000000e+01,2.300299682617187500e+02,2.300299682617187500e+02,2.300299682617187500e+02,2.300299682617187500e+02
6.400000000000000000e+01,2.307800445556640625e+02,2.307800445556640625e+02,2.307800445556640625e+02,2.307800445556640625e+02
6.500000000000000000e+01,2.320300445556640625e+02,2.320300445556640625e+02,2.320300445556640625e+02,2.320300445556640625e+02
6.600000000000000000e+01,2.330304870605468750e+02,2.330304870605468750e+02,2.330304870605468750e+02,2.330304870605468750e+02
6.700000000000000000e+01,2.343743743896484375e+02,2.343743743896484375e+02,2.343743743896484375e+02,2.343743743896484375e+02
6.800000000000000000e+01,2.269185333251953125e+02,2.269185333251953125e+02,2.269185333251953125e+02,2.269185333251953125e+02
6.900000000000000000e+01,2.292791290283203125e+02,2.292791290283203125e+02,2.292791290283203125e+02,2.292791290283203125e+02
7.000000000000000000e+01,2.253190460205078125e+02,2.253190460205078125e+02,2.253190460205078125e+02,2.253190460205078125e+02
7.100000000000000000e+01,2.329622039794921875e+02,2.329622039794921875e+02,2.329622039794921875e+02,2.329622039794921875e+02
7.200000000000000000e+01,2.354597930908203125e+02,2.354597930908203125e+02,2.354597930908203125e+02,2.354597930908203125e+02
7.300000000000000000e+01,2.276253356933593750e+02,2.276253356933593750e+02,2.276253356933593750e+02,2.276253356933593750e+02
7.400000000000000000e+01,2.243448638916015625e+02,2.243448638916015625e+02,2.243448638916015625e+02,2.243448638916015625e+02
7.500000000000000000e+01,2.176123504638671875e+02,2.176123504638671875e+02,2.176123504638671875e+02,2.176123504638671875e+02
7.600000000000000000e+01,2.124645843505859375e+02,2.124645843505859375e+02,2.124645843505859375e+02,2.124645843505859375e+02
7.700000000000000000e+01,2.135921630859375000e+02,2.135921630859375000e+02,2.135921630859375000e+02,2.135921630859375000e+02
7.800000000000000000e+01,2.120747222900390625e+02,2.120747222900390625e+02,2.120747222900390625e+02,2.120747222900390625e+02
7.900000000000000000e+01,2.158992309570312500e+02,2.158992309570312500e+02,2.158992309570312500e+02,2.158992309570312500e+02
8.000000000000000000e+01,2.142474822998046875e+02,2.142474822998046875e+02,2.142474822998046875e+02,2.142474822998046875e+02
8.100000000000000000e+01,2.102010955810546875e+02,2.102010955810546875e+02,2.102010955810546875e+02,2.102010955810546875e+02
8.200000000000000000e+01,2.095352478027343750e+02,2.095352478027343750e+02,2.095352478027343750e+02,2.095352478027343750e+02
8.300000000000000000e+01,2.111015777587890625e+02,2.111015777587890625e+02,2.111015777587890625e+02,2.111015777587890625e+02
8.400000000000000000e+01,2.183194122314453125e+02,2.183194122314453125e+02,2.183194122314453125e+02,2.183194122314453125e+02
8.500000000000000000e+01,2.147575836181640625e+02,2.147575836181640625e+02,2.147575836181640625e+02,2.147575836181640625e+02
8.600000000000000000e+01,2.169396972656250000e+02,2.169396972656250000e+02,2.169396972656250000e+02,2.169396972656250000e+02
8.700000000000000000e+01,2.184846801757812500e+02,2.184846801757812500e+02,2.184846801757812500e+02,2.184846801757812500e+02
8.800000000000000000e+01,2.171930999755859375e+02,2.171930999755859375e+02,2.171930999755859375e+02,2.171930999755859375e+02
8.900000000000000000e+01,2.201096038818359375e+02,2.201096038818359375e+02,2.201096038818359375e+02,2.201096038818359375e+02
9.000000000000000000e+01,2.266806182861328125e+02,2.266806182861328125e+02,2.266806182861328125e+02,2.266806182861328125e+02
9.100000000000000000e+01,2.321412048339843750e+02,2.321412048339843750e+02,2.321412048339843750e+02,2.321412048339843750e+02
9.200000000000000000e+01,2.330944061279296875e+02,2.330944061279296875e+02,2.330944061279296875e+02,2.330944061279296875e+02
9.300000000000000000e+01,2.357312927246093750e+02,2.357312927246093750e+02,2.357312927246093750e+02,2.357312927246093750e+02
9.400000000000000000e+01,2.341520996093750000e+02,2.341520996093750000e+02,2.341520996093750000e+02,2.341520996093750000e+02
9.500000000000000000e+01,2.433292541503906250e+02,2.433292541503906250e+02,2.433292541503906250e+02,2.433292541503906250e+02
9.600000000000000000e+01,2.426238403320312500e+02,2.426238403320312500e+02,2.426238403320312500e+02,2.426238403320312500e+02
9.700000000000000000e+01,2.430271301269531250e+02,2.430271301269531250e+02,2.430271301269531250e+02,2.430271301269531250e+02
9.800000000000000000e+01,2.347511596679687500e+02,2.347511596679687500e+02,2.347511596679687500e+02,2.347511596679687500e+02
9.900000000000000000e+01,2.337724609375000000e+02,2.337724609375000000e+02,2.337724609375000000e+02,2.337724609375000000e+02
1.000000000000000000e+02,2.332354736328125000e+02,2.332354736328125000e+02,2.332354736328125000e+02,2.332354736328125000e+02
1.010000000000000000e+02,2.307728881835937500e+02,2.307728881835937500e+02,2.307728881835937500e+02,2.307728881835937500e+02
1.020000000000000000e+02,2.221302490234375000e+02,2.221302490234375000e+02,2.221302490234375000e+02,2.221302490234375000e+02
1.030000000000000000e+02,2.226587524414062500e+02,2.226587524414062500e+02,2.226587524414062500e+02,2.226587524414062500e+02
1.040000000000000000e+02,2.228577117919921875e+02,2.228577117919921875e+02,2.228577117919921875e+02,2.228577117919921875e+02
1.050000000000000000e+02,2.209269104003906250e+02,2.209269104003906250e+02,2.209269104003906250e+02,2.209269104003906250e+02
1.060000000000000000e+02,2.142612915039062500e+02,2.142612915039062500e+02,2.142612915039062500e+02,2.142612915039062500e+02
1.070000000000000000e+02,2.067575836181640625e+02,2.067575836181640625e+02,2.067575836181640625e+02,2.067575836181640625e+02
1.080000000000000000e+02,2.030473937988281250e+02,2.030473937988281250e+02,2.030473937988281250e+02,2.030473937988281250e+02
1.090000000000000000e+02,2.023750915527343750e+02,2.023750915527343750e+02,2.023750915527343750e+02,2.023750915527343750e+02
1.100000000000000000e+02,2.010285797119140625e+02,2.010285797119140625e+02,2.010285797119140625e+02,2.010285797119140625e+02
1.110000000000000000e+02,2.110300140380859375e+02,2.110300140380859375e+02,2.110300140380859375e+02,2.110300140380859375e+02
1.120000000000000000e+02,2.059849243164062500e+02,2.059849243164062500e+02,2.059849243164062500e+02,2.059849243164062500e+02
1.130000000000000000e+02,2.038984832763671875e+02,2.038984832763671875e+02,2.038984832763671875e+02,2.038984832763671875e+02
1.140000000000000000e+02,2.081636047363281250e+02,2.081636047363281250e+02,2.081636047363281250e+02,2.081636047363281250e+02
1.150000000000000000e+02,2.151700897216796875e+02,2.151700897216796875e+02,2.151700897216796875e+02,2.151700897216796875e+02
1.160000000000000000e+02,2.175161895751953125e+02,2.175161895751953125e+02,2.175161895751953125e+02,2.175161895751953125e+02
1.170000000000000000e+02,2.200431518554687500e+02,2.200431518554687500e+02,2.200431518554687500e+02,2.200431518554687500e+02
1.180000000000000000e+02,2.231653442382812500e+02,2.231653442382812500e+02,2.231653442382812500e+02,2.231653442382812500e+02
1.190000000000000000e+02,2.212257995605468750e+02,2.212257995605468750e+02,2.212257995605468750e+02,2.212257995605468750e+02
1.200000000000000000e+02,2.176133422851562500e+02,2.176133422851562500e+02,2.176133422851562500e+02,2.176133422851562500e+02
1.210000000000000000e+02,2.207520446777343750e+02,2.207520446777343750e+02,2.207520446777343750e+02,2.207520446777343750e+02
1.220000000000000000e+02,2.260470886230468750e+02,2.260470886230468750e+02,2.260470886230468750e+02,2.260470886230468750e+02
1.230000000000000000e+02,2.246028442382812500e+02,2.246028442382812500e+02,2.246028442382812500e+02,2.246028442382812500e+02
1.240000000000000000e+02,2.277128601074218750e+02,2.277128601074218750e+02,2.277128601074218750e+02,2.277128601074218750e+02
1.250000000000000000e+02,2.222477111816406250e+02,2.222477111816406250e+02,2.222477111816406250e+02,2.222477111816406250e+02
1.260000000000000000e+02,2.260723876953125000e+02,2.260723876953125000e+02,2.260723876953125000e+02,2.260723876953125000e+02
1.270000000000000000e+02,2.269816589355468750e+02,2.269816589355468750e+02,2.269816589355468750e+02,2.269816589355468750e+02
1.280000000000000000e+02,2.221558380126953125e+02,2.221558380126953125e+02,2.221558380126953125e+02,2.221558380126953125e+02
1.290000000000000000e+02,2.230753936767578125e+02,2.230753936767578125e+02,2.230753936767578125e+02,2.230753936767578125e+02
1.300000000000000000e+02,2.244405212402343750e+02,2.244405212402343750e+02,2.244405212402343750e+02,2.244405212402343750e+02
1.310000000000000000e+02,2.274943695068359375e+02,2.274943695068359375e+02,2.274943695068359375e+02,2.274943695068359375e+02
1.320000000000000000e+02,2.213155670166015625e+02,2.213155670166015625e+02,2.213155670166015625e+02,2.213155670166015625e+02
1.330000000000000000e+02,2.258242034912109375e+02,2.258242034912109375e+02,2.258242034912109375e+02,2.258242034912109375e+02
1.340000000000000000e+02,2.234615020751953125e+02,2.234615020751953125e+02,2.234615020751953125e+02,2.234615020751953125e+02
1.350000000000000000e+02,2.300322265625000000e+02,2.300322265625000000e+02,2.300322265625000000e+02,2.300322265625000000e+02
1.360000000000000000e+02,2.328907928466796875e+02,2.328907928466796875e+02,2.328907928466796875e+02,2.328907928466796875e+02
1.370000000000000000e+02,2.284438171386718750e+02,2.284438171386718750e+02,2.284438171386718750e+02,2.284438171386718750e+02
1.380000000000000000e+02,2.276047973632812500e+02,2.276047973632812500e+02,2.276047973632812500e+02,2.276047973632812500e+02
1.390000000000000000e+02,2.218568267822265625e+02,2.218568267822265625e+02,2.218568267822265625e+02,2.218568267822265625e+02
1.400000000000000000e+02,2.155527648925781250e+02,2.155527648925781250e+02,2.155527648925781250e+02,2.155527648925781250e+02
1.410000000000000000e+02,2.131977233886718750e+02,2.131977233886718750e+02,2.131977233886718750e+02,2.131977233886718750e+02
1.420000000000000000e+02,2.093235015869140625e+02,2.093235015869140625e+02,2.093235015869140625e+02,2.093235015869140625e+02
1.430000000000000000e+02,2.132840118408203125e+02,2.132840118408203125e+02,2.132840118408203125e+02,2.132840118408203125e+02
1.440000000000000000e+02,2.151080017089843750e+02,2.151080017089843750e+02,2.151080017089843750e+02,2.151080017089843750e+02
1.450000000000000000e+02,2.131273803710937500e+02,2.131273803710937500e+02,2.131273803710937500e+02,2.131273803710937500e+02
1.460000000000000000e+02,2.145120849609375000e+02,2.145120849609375000e+02,2.145120849609375000e+02,2.145120849609375000e+02
1.470000000000000000e+02,2.164462127685546875e+02,2.164462127685546875e+02,2.164462127685546875e+02,2.164462127685546875e+02
1.480000000000000000e+02,2.211348571777343750e+02,2.211348571777343750e+02,2.211348571777343750e+02,2.211348571777343750e+02
1.490000000000000000e+02,2.197819213867187500e+02,2.197819213867187500e+02,2.197819213867187500e+02,2.197819213867187500e+02
1.500000000000000000e+02,2.203210144042968750e+02,2.203210144042968750e+02,2.203210144042968750e+02,2.203210144042968750e+02
1.510000000000000000e+02,2.228765563964843750e+02,2.228765563964843750e+02,2.228765563964843750e+02,2.228765563964843750e+02
1.520000000000000000e+02,2.174972229003906250e+02,2.174972229003906250e+02,2.174972229003906250e+02,2.174972229003906250e+02
1.530000000000000000e+02,2.223343811035156250e+02,2.223343811035156250e+02,2.223343811035156250e+02,2.223343811035156250e+02
1.540000000000000000e+02,2.270065307617187500e+02,2.270065307617187500e+02,2.270065307617187500e+02,2.270065307617187500e+02
1.550000000000000000e+02,2.306129760742187500e+02,2.306129760742187500e+02,2.306129760742187500e+02,2.306129760742187500e+02
1.560000000000000000e+02,2.300626678466796875e+02,2.300626678466796875e+02,2.300626678466796875e+02,2.300626678466796875e+02
1.570000000000000000e+02,2.303994293212890625e+02,2.303994293212890625e+02,2.303994293212890625e+02,2.303994293212890625e+02
1.580000000000000000e+02,2.298101348876953125e+02,2.298101348876953125e+02,2.298101348876953125e+02,2.298101348876953125e+02
1.590000000000000000e+02,2.375487823486328125e+02,2.375487823486328125e+02,2.375487823486328125e+02,2.375487823486328125e+02
1.600000000000000000e+02,2.412275695800781250e+02,2.412275695800781250e+02,2.412275695800781250e+02,2.412275695800781250e+02
1.610000000000000000e+02,2.418573608398437500e+02,2.418573608398437500e+02,2.418573608398437500e+02,2.418573608398437500e+02
1.620000000000000000e+02,2.385407104492187500e+02,2.385407104492187500e+02,2.385407104492187500e+02,2.385407104492187500e+02
1.630000000000000000e+02,2.365489349365234375e+02,2.365489349365234375e+02,2.365489349365234375e+02,2.365489349365234375e+02
1.640000000000000000e+02,2.305909881591796875e+02,2.305909881591796875e+02,2.305909881591796875e+02,2.305909881591796875e+02
1.650000000000000000e+02,2.290579223632812500e+02,2.290579223632812500e+02,2.290579223632812500e+02,2.290579223632812500e+02
1.660000000000000000e+02,2.220832519531250000e+02,2.220832519531250000e+02,2.220832519531250000e+02,2.220832519531250000e+02
1.670000000000000000e+02,2.179162445068359375e+02,2.179162445068359375e+02,2.179162445068359375e+02,2.179162445068359375e+02
1.680000000000000000e+02,2.147055358886718750e+02,2.147055358886718750e+02,2.147055358886718750e+02,2.147055358886718750e+02
1.690000000000000000e+02,2.126705017089843750e+02,2.126705017089843750e+02,2.126705017089843750e+02,2.126705017089843750e+02
1.700000000000000000e+02,2.094069519042968750e+02,2.094069519042968750e+02,2.094069519042968750e+02,2.094069519042968750e+02
1.710000000000000000e+02,2.037297363281250000e+02,2.037297363281250000e+02,2.037297363281250000e+02,2.037297363281250000e+02
1.720000000000000000e+02,2.017532043457031250e+02,2.017532043457031250e+02,2.017532043457031250e+02,2.017532043457031250e+02
1.730000000000000000e+02,1.995196533203125000e+02,1.995196533203125000e+02,1.995196533203125000e+02,1.995196533203125000e+02
1.740000000000000000e+02,1.986607666015625000e+02,1.986607666015625000e+02,1.986607666015625000e+02,1.986607666015625000e+02
1.750000000000000000e+02,2.046082611083984375e+02,2.046082611083984375e+02,2.046082611083984375e+02,2.046082611083984375e+02
1.760000000000000000e+02,2.041063537597656250e+02,2.041063537597656250e+02,2.041063537597656250e+02,2.041063537597656250e+02
1.770000000000000000e+02,2.030718536376953125e+02,2.030718536376953125e+02,2.030718536376953125e+02,2.030718536376953125e+02
1.780000000000000000e+02,2.071581878662109375e+02,2.071581878662109375e+02,2.071581878662109375e+02,2.071581878662109375e+02
1.790000000000000000e+02,2.142229614257812500e+02,2.142229614257812500e+02,2.142229614257812500e+02,2.142229614257812500e+02
1.800000000000000000e+02,2.158385467529296875e+02,2.158385467529296875e+02,2.158385467529296875e+02,2.158385467529296875e+02
1.810000000000000000e+02,2.198137817382812500e+02,2.198137817382812500e+02,2.198137817382812500e+02,2.198137817382812500e+02
1.820000000000000000e+02,2.220181274414062500e+02,2.220181274414062500e+02,2.220181274414062500e+02,2.220181274414062500e+02
1.830000000000000000e+02,2.239896240234375000e+02,2.239896240234375000e+02,2.239896240234375000e+02,2.239896240234375000e+02
1.840000000000000000e+02,2.200898284912109375e+02,2.200898284912109375e+02,2.200898284912109375e+02,2.200898284912109375e+02
1.850000000000000000e+02,2.222826232910156250e+02,2.222826232910156250e+02,2.222826232910156250e+02,2.222826232910156250e+02
1.860000000000000000e+02,2.289361724853515625e+02,2.289361724853515625e+02,2.289361724853515625e+02,2.289361724853515625e+02
1.870000000000000000e+02,2.284910278320312500e+02,2.284910278320312500e+02,2.284910278320312500e+02,2.284910278320312500e+02
1.880000000000000000e+02,2.319223632812500000e+02,2.319223632812500000e+02,2.319223632812500000e+02,2.319223632812500000e+02
1.890000000000000000e+02,2.281046905517578125e+02,2.281046905517578125e+02,2.281046905517578125e+02,2.281046905517578125e+02
1.900000000000000000e+02,2.299367218017578125e+02,2.299367218017578125e+02,2.299367218017578125e+02,2.299367218017578125e+02
1.910000000000000000e+02,2.321964721679687500e+02,2.321964721679687500e+02,2.321964721679687500e+02,2.321964721679687500e+02
1.920000000000000000e+02,2.276503601074218750e+02,2.276503601074218750e+02,2.276503601074218750e+02,2.276503601074218750e+02
1.930000000000000000e+02,2.287953033447265625e+02,2.287953033447265625e+02,2.287953033447265625e+02,2.287953033447265625e+02
1.940000000000000000e+02,2.307688446044921875e+02,2.307688446044921875e+02,2.307688446044921875e+02,2.307688446044921875e+02
1.950000000000000000e+02,2.328486633300781250e+02,2.328486633300781250e+02,2.328486633300781250e+02,2.328486633300781250e+02
1.960000000000000000e+02,2.265590515136718750e+02,2.265590515136718750e+02,2.265590515136718750e+02,2.265590515136718750e+02
1.970000000000000000e+02,2.275989685058593750e+02,2.275989685058593750e+02,2.275989685058593750e+02,2.275989685058593750e+02
1.980000000000000000e+02,2.234037017822265625e+02,2.234037017822265625e+02,2.234037017822265625e+02,2.234037017822265625e+02
1.990000000000000000e+02,2.285599212646484375e+02,2.285599212646484375e+02,2.285599212646484375e+02,2.285599212646484375e+02
2.000000000000000000e+02,2.349621276855468750e+02,2.349621276855468750e+02,2.349621276855468750e+02,2.349621276855468750e+02
2.010000000000000000e+02,2.287990722656250000e+02,2.287990722656250000e+02,2.287990722656250000e+02,2.287990722656250000e+02
2.020000000000000000e+02,2.281900939941406250e+02,2.281900939941406250e+02,2.281900939941406250e+02,2.281900939941406250e+02
2.030000000000000000e+02,2.288930206298828125e+02,2.288930206298828125e+02,2.288930206298828125e+02,2.288930206298828125e+02
2.040000000000000000e+02,2.246162261962890625e+02,2.246162261962890625e+02,2.246162261962890625e+02,2.246162261962890625e+02
2.050000000000000000e+02,2.191022796630859375e+02,2.191022796630859375e+02,2.191022796630859375e+02,2.191022796630859375e+02
2.060000000000000000e+02,2.165207824707031250e+02,2.165207824707031250e+02,2.165207824707031250e+02,2.165207824707031250e+02
2.070000000000000000e+02,2.239579315185546875e+02,2.239579315185546875e+02,2.239579315185546875e+02,2.239579315185546875e+02
2.080000000000000000e+02,2.251548461914062500e+02,2.251548461914062500e+02,2.251548461914062500e+02,2.251548461914062500e+02
2.090000000000000000e+02,2.234631805419921875e+02,2.234631805419921875e+02,2.234631805419921875e+02,2.234631805419921875e+02
2.100000000000000000e+02,2.227491149902343750e+02,2.227491149902343750e+02,2.227491149902343750e+02,2.227491149902343750e+02
2.110000000000000000e+02,2.259900512695312500e+02,2.259900512695312500e+02,2.259900512695312500e+02,2.259900512695312500e+02
2.120000000000000000e+02,2.263962860107421875e+02,2.263962860107421875e+02,2.263962860107421875e+02,2.263962860107421875e+02
2.130000000000000000e+02,2.290626831054687500e+02,2.290626831054687500e+02,2.290626831054687500e+02,2.290626831054687500e+02
2.140000000000000000e+02,2.249523315429687500e+02,2.249523315429687500e+02,2.249523315429687500e+02,2.249523315429687500e+02
2.150000000000000000e+02,2.248349151611328125e+02,2.248349151611328125e+02,2.248349151611328125e+02,2.248349151611328125e+02
2.160000000000000000e+02,2.213499908447265625e+02,2.213499908447265625e+02,2.213499908447265625e+02,2.213499908447265625e+02
2.170000000000000000e+02,2.262831420898437500e+02,2.262831420898437500e+02,2.262831420898437500e+02,2.262831420898437500e+02
2.180000000000000000e+02,2.308827514648437500e+02,2.308827514648437500e+02,2.308827514648437500e+02,2.308827514648437500e+02
2.190000000000000000e+02,2.312074584960937500e+02,2.312074584960937500e+02,2.312074584960937500e+02,2.312074584960937500e+02
2.200000000000000000e+02,2.257298889160156250e+02,2.257298889160156250e+02,2.257298889160156250e+02,2.257298889160156250e+02
2.210000000000000000e+02,2.257432250976562500e+02,2.257432250976562500e+02,2.257432250976562500e+02,2.257432250976562500e+02
2.220000000000000000e+02,2.265476531982421875e+02,2.265476531982421875e+02,2.265476531982421875e+02,2.265476531982421875e+02
2.230000000000000000e+02,2.310402832031250000e+02,2.310402832031250000e+02,2.310402832031250000e+02,2.310402832031250000e+02
2.240000000000000000e+02,2.337549285888671875e+02,2.337549285888671875e+02,2.337549285888671875e+02,2.337549285888671875e+02
2.250000000000000000e+02,2.336066284179687500e+02,2.352158203125000000e+02,2.334484100341796875e+02,2.348574829101562500e+02
2.260000000000000000e+02,2.316949462890625000e+02,2.316915130615234375e+02,2.316650085449218750e+02,2.316188049316406250e+02
2.270000000000000000e+02,2.301103820800781250e+02,2.300968933105468750e+02,2.306894073486328125e+02,2.307146301269531250e+02
2.280000000000000000e+02,2.279948425292968750e+02,2.263212585449218750e+02,2.256807861328125000e+02,2.257763824462890625e+02
2.290000000000000000e+02,2.271029510498046875e+02,2.241484832763671875e+02,2.235854949951171875e+02,2.240851135253906250e+02
2.300000000000000000e+02,2.200331726074218750e+02,2.183622436523437500e+02,2.177358245849609375e+02,2.182351074218750000e+02
2.310000000000000000e+02,2.176389617919921875e+02,2.133300781250000000e+02,2.138501739501953125e+02,2.126661682128906250e+02
2.320000000000000000e+02,2.128369140625000000e+02,2.116771850585937500e+02,2.119710693359375000e+02,2.117343292236328125e+02
